Time,Battery_SOC,Speed,MassAirFlow,Battery_J,Engine_J,Total_J
2024/04/27 15:17:18.169,23.806,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 15:17:18.179,23.806,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 15:17:18.189,23.806,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 15:17:18.199,23.806,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 15:17:18.209,23.8059847328244,0,0.87,-38.4732824453238,1041.63265306122,1003.1593706159
2024/04/27 15:17:18.219,23.8044580152672,0,0.87,-3847.32824427274,1041.63265306122,-2805.69559121152
2024/04/27 15:17:18.229,23.804,0,0.87,-1154.19847328809,1041.63265306122,-112.565820226866
2024/04/27 15:17:18.239,23.804,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 15:17:18.249,23.804,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 15:17:18.259,23.804,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 15:17:18.269,23.804,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 15:17:18.279,23.804,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 15:17:18.289,23.804,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 15:17:18.299,23.804,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 15:17:18.309,23.8039848484848,0,0.87,-38.1818181782023,1041.63265306122,1003.45083488302
2024/04/27 15:17:18.319,23.8024696969697,0,0.87,-3818.18181817835,1041.63265306122,-2776.54916511712
2024/04/27 15:17:18.329,23.802,0,0.87,-1183.63636364066,1041.63265306122,-142.003710579434
2024/04/27 15:17:18.339,23.802,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 15:17:18.349,23.802,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 15:17:18.359,23.802,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 15:17:18.369,23.802,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 15:17:18.379,23.802,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 15:17:18.389,23.802,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 15:17:18.399,23.802,0,0.87,0,1041.63265306122,1041.63265306122
