Time,Battery_SOC,Speed,MassAirFlow,Battery_J,Engine_J,Total_J
2024/04/27 17:38:51.353,20.7816015936255,0,0.87,-1003.98406374211,1041.63265306122,37.6485893191152
2024/04/27 17:38:51.363,20.781203187251,0,0.87,-1003.98406375106,1041.63265306122,37.6485893101624
2024/04/27 17:38:51.373,20.7808047808765,0,0.87,-1003.98406374211,1041.63265306122,37.6485893191152
2024/04/27 17:38:51.383,20.780406374502,0,0.87,-1003.98406374211,1041.63265306122,37.6485893191152
2024/04/27 17:38:51.393,20.7800079681275,0,0.87,-1003.98406374211,1041.63265306122,37.6485893191152
2024/04/27 17:38:51.403,20.78,0,0.87,-20.0796812777071,1041.63265306122,1021.55297178352
2024/04/27 17:38:51.413,20.78,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:38:51.423,20.78,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:38:51.433,20.7797602905569,0,0.87,-604.067796612924,1041.63265306122,437.564856448301
2024/04/27 17:38:51.443,20.7795181598063,0,0.87,-610.169491520338,1041.63265306122,431.463161540886
2024/04/27 17:38:51.453,20.7792760290557,0,0.87,-610.169491529291,1041.63265306122,431.463161531934
2024/04/27 17:38:51.463,20.7790338983051,0,0.87,-610.169491529291,1041.63265306122,431.463161531934
2024/04/27 17:38:51.473,20.779,0,0.87,-85.4237288112358,1041.63265306122,956.208924249989
2024/04/27 17:38:51.483,20.779,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:38:51.493,20.779,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:38:51.503,20.779,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:38:51.513,20.779,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:38:51.523,20.779,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:38:51.533,20.779,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:38:51.543,20.779,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:38:51.553,20.7789018036072,0,0.87,-247.454909825109,1041.63265306122,794.177743236116
2024/04/27 17:38:51.563,20.7788016032064,0,0.87,-252.505010010822,1041.63265306122,789.127643050403
2024/04/27 17:38:51.573,20.7787014028056,0,0.87,-252.505010019775,1041.63265306122,789.12764304145
2024/04/27 17:38:51.583,20.7786012024048,0,0.87,-252.505010028727,1041.63265306122,789.127643032497
2024/04/27 17:38:51.593,20.778501002004,0,0.87,-252.505010019775,1041.63265306122,789.12764304145
2024/04/27 17:38:51.603,20.7784008016032,0,0.87,-252.505010019775,1041.63265306122,789.12764304145
2024/04/27 17:38:51.613,20.7783006012024,0,0.87,-252.505010019775,1041.63265306122,789.12764304145
2024/04/27 17:38:51.623,20.7782004008016,0,0.87,-252.505010019775,1041.63265306122,789.12764304145
2024/04/27 17:38:51.633,20.7781002004008,0,0.87,-252.505010019775,1041.63265306122,789.12764304145
2024/04/27 17:38:51.643,20.778,0,0.87,-252.505010019775,1041.63265306122,789.12764304145
2024/04/27 17:38:51.653,20.777043062201,0,0.87,-2411.48325359575,1041.63265306122,-1369.85060053452
2024/04/27 17:38:51.663,20.7760861244019,0,0.87,-2411.48325358679,1041.63265306122,-1369.85060052557
2024/04/27 17:38:51.673,20.776,0,0.87,-217.033492814664,1041.63265306122,824.59916024656
2024/04/27 17:38:51.683,20.776,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:38:51.693,20.776,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:38:51.703,20.776,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:38:51.713,20.776,0,0.87,0,1041.63265306122,1041.63265306122
