Time,Battery_SOC,Speed,MassAirFlow,Battery_J,Engine_J,Total_J
2024/04/27 14:44:02.670,19.5797804391218,0,0.87,-553.293413172185,1041.63265306122,488.33923988904
2024/04/27 14:44:02.680,19.5795608782435,0,0.87,-553.293413172185,1041.63265306122,488.33923988904
2024/04/27 14:44:02.690,19.5793413173653,0,0.87,-553.293413172185,1041.63265306122,488.33923988904
2024/04/27 14:44:02.700,19.579121756487,0,0.87,-553.293413181137,1041.63265306122,488.339239880087
2024/04/27 14:44:02.710,19.5789021956088,0,0.87,-553.293413172185,1041.63265306122,488.33923988904
2024/04/27 14:44:02.720,19.5786826347305,0,0.87,-553.293413172185,1041.63265306122,488.33923988904
2024/04/27 14:44:02.730,19.5784630738523,0,0.87,-553.293413181137,1041.63265306122,488.339239880087
2024/04/27 14:44:02.740,19.578243512974,0,0.87,-553.293413172185,1041.63265306122,488.33923988904
2024/04/27 14:44:02.750,19.5780239520958,0,0.87,-553.293413172185,1041.63265306122,488.33923988904
2024/04/27 14:44:02.760,19.5778043912176,0,0.87,-553.293413172185,1041.63265306122,488.33923988904
2024/04/27 14:44:02.770,19.5775848303393,0,0.87,-553.293413172185,1041.63265306122,488.33923988904
2024/04/27 14:44:02.780,19.5773652694611,0,0.87,-553.293413172185,1041.63265306122,488.33923988904
2024/04/27 14:44:02.790,19.5771457085828,0,0.87,-553.293413172185,1041.63265306122,488.33923988904
2024/04/27 14:44:02.800,19.5769261477046,0,0.87,-553.293413172185,1041.63265306122,488.33923988904
2024/04/27 14:44:02.810,19.5767065868263,0,0.87,-553.293413172185,1041.63265306122,488.33923988904
2024/04/27 14:44:02.820,19.5764870259481,0,0.87,-553.293413172185,1041.63265306122,488.33923988904
2024/04/27 14:44:02.830,19.5762674650699,0,0.87,-553.293413172185,1041.63265306122,488.33923988904
2024/04/27 14:44:02.840,19.5760479041916,0,0.87,-553.293413181137,1041.63265306122,488.339239880087
2024/04/27 14:44:02.850,19.5758283433134,0,0.87,-553.293413172185,1041.63265306122,488.33923988904
2024/04/27 14:44:02.860,19.5756087824351,0,0.87,-553.293413172185,1041.63265306122,488.33923988904
2024/04/27 14:44:02.870,19.5753892215569,0,0.87,-553.293413172185,1041.63265306122,488.33923988904
2024/04/27 14:44:02.880,19.5751696606786,0,0.87,-553.293413181137,1041.63265306122,488.339239880087
2024/04/27 14:44:02.890,19.5749500998004,0,0.87,-553.293413172185,1041.63265306122,488.33923988904
2024/04/27 14:44:02.900,19.5747305389222,0,0.87,-553.293413172185,1041.63265306122,488.33923988904
2024/04/27 14:44:02.910,19.5745109780439,0,0.87,-553.293413172185,1041.63265306122,488.33923988904
2024/04/27 14:44:02.920,19.5742914171657,0,0.87,-553.293413172185,1041.63265306122,488.33923988904
2024/04/27 14:44:02.930,19.5740718562874,0,0.87,-553.293413172185,1041.63265306122,488.33923988904
2024/04/27 14:44:02.940,19.5738522954092,0,0.87,-553.293413172185,1041.63265306122,488.33923988904
2024/04/27 14:44:02.950,19.5736327345309,0,0.87,-553.293413172185,1041.63265306122,488.33923988904
