Time,Battery_SOC,Speed,MassAirFlow,Battery_J,Engine_J,Total_J
2024/04/27 17:43:37.887,21.2398035363458,0,0.87,-495.088408651725,1041.63265306122,546.5442444095
2024/04/27 17:43:37.897,21.2396070726916,0,0.87,-495.088408633819,1041.63265306122,546.544244427405
2024/04/27 17:43:37.907,21.2394106090373,0,0.87,-495.088408642772,1041.63265306122,546.544244418453
2024/04/27 17:43:37.917,21.2392141453831,0,0.87,-495.088408651725,1041.63265306122,546.5442444095
2024/04/27 17:43:37.927,21.2390176817289,0,0.87,-495.088408642772,1041.63265306122,546.544244418453
2024/04/27 17:43:37.937,21.2388212180747,0,0.87,-495.088408642772,1041.63265306122,546.544244418453
2024/04/27 17:43:37.947,21.2386247544204,0,0.87,-495.088408642772,1041.63265306122,546.544244418453
2024/04/27 17:43:37.957,21.2384282907662,0,0.87,-495.088408651725,1041.63265306122,546.5442444095
2024/04/27 17:43:37.967,21.238231827112,0,0.87,-495.088408633819,1041.63265306122,546.544244427405
2024/04/27 17:43:37.977,21.2380353634578,0,0.87,-495.088408642772,1041.63265306122,546.544244418453
2024/04/27 17:43:37.987,21.2378333333333,0,0.87,-509.115913565523,1041.63265306122,532.516739495701
2024/04/27 17:43:37.997,21.2376300813008,0,0.87,-512.195121950754,1041.63265306122,529.437531110471
2024/04/27 17:43:38.007,21.2374268292683,0,0.87,-512.195121941801,1041.63265306122,529.437531119424
2024/04/27 17:43:38.017,21.2372235772358,0,0.87,-512.195121950754,1041.63265306122,529.437531110471
2024/04/27 17:43:38.027,21.2370203252033,0,0.87,-512.195121950754,1041.63265306122,529.437531110471
2024/04/27 17:43:38.037,21.2368170731707,0,0.87,-512.195121950754,1041.63265306122,529.437531110471
2024/04/27 17:43:38.047,21.2366138211382,0,0.87,-512.195121959707,1041.63265306122,529.437531101518
2024/04/27 17:43:38.057,21.2364105691057,0,0.87,-512.195121941801,1041.63265306122,529.437531119424
2024/04/27 17:43:38.067,21.2362073170732,0,0.87,-512.195121959707,1041.63265306122,529.437531101518
2024/04/27 17:43:38.077,21.2360040650406,0,0.87,-512.195121950754,1041.63265306122,529.437531110471
2024/04/27 17:43:38.087,21.2359028741328,0,0.87,-255.001087769386,1041.63265306122,786.631565291838
2024/04/27 17:43:38.097,21.2358037661051,0,0.87,-249.752229923104,1041.63265306122,791.880423138121
2024/04/27 17:43:38.107,21.2357046580773,0,0.87,-249.752229941009,1041.63265306122,791.880423120215
2024/04/27 17:43:38.117,21.2356055500496,0,0.87,-249.752229923104,1041.63265306122,791.880423138121
2024/04/27 17:43:38.127,21.2355064420218,0,0.87,-249.752229932056,1041.63265306122,791.880423129168
