Time,Battery_SOC,Speed,MassAirFlow,Battery_J,Engine_J,Total_J
2024/04/27 15:50:39.594,19.241,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 15:50:39.604,19.241,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 15:50:39.614,19.241,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 15:50:39.624,19.241,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 15:50:39.634,19.241,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 15:50:39.644,19.2402410714286,0,0.87,-1912.50000000082,1041.63265306122,-870.867346939594
2024/04/27 15:50:39.654,19.2393482142857,0,0.87,-2249.99999999412,1041.63265306122,-1208.36734693289
2024/04/27 15:50:39.664,19.239,0,0.87,-877.500000002271,1041.63265306122,164.132653058953
2024/04/27 15:50:39.674,19.239,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 15:50:39.684,19.239,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 15:50:39.694,19.239,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 15:50:39.704,19.239,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 15:50:39.714,19.239,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 15:50:39.724,19.239,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 15:50:39.734,19.239,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 15:50:39.744,19.2386146788991,0,0.87,-971.009174313195,1041.63265306122,70.6234787480291
2024/04/27 15:50:39.754,19.2381559633028,0,0.87,-1155.96330275338,1041.63265306122,-114.330649692153
2024/04/27 15:50:39.764,19.238,0,0.87,-393.027522936507,1041.63265306122,648.605130124718
2024/04/27 15:50:39.774,19.238,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 15:50:39.784,19.238,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 15:50:39.794,19.238,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 15:50:39.804,19.238,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 15:50:39.814,19.238,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 15:50:39.824,19.2377225433526,0,0.87,-699.190751446821,1041.63265306122,342.441901614404
2024/04/27 15:50:39.834,19.2374335260116,0,0.87,-728.32369940997,1041.63265306122,313.308953651255
2024/04/27 15:50:39.844,19.2371445086705,0,0.87,-728.323699436828,1041.63265306122,313.308953624397
2024/04/27 15:50:39.854,19.2368554913295,0,0.87,-728.323699418922,1041.63265306122,313.308953642302
2024/04/27 15:50:39.864,19.2365664739884,0,0.87,-728.323699418922,1041.63265306122,313.308953642302
2024/04/27 15:50:39.874,19.2362774566474,0,0.87,-728.323699418922,1041.63265306122,313.308953642302
2024/04/27 15:50:39.884,19.2359912854031,0,0.87,-721.151535755951,1041.63265306122,320.481117305274
2024/04/27 15:50:39.894,19.2357734204793,0,0.87,-549.019607844627,1041.63265306122,492.613045216597
2024/04/27 15:50:39.904,19.2355555555556,0,0.87,-549.019607844627,1041.63265306122,492.613045216597
2024/04/27 15:50:39.914,19.2353376906318,0,0.87,-549.019607844627,1041.63265306122,492.613045216597
2024/04/27 15:50:39.924,19.2351198257081,0,0.87,-549.019607844627,1041.63265306122,492.613045216597
2024/04/27 15:50:39.934,19.2349019607843,0,0.87,-549.019607844627,1041.63265306122,492.613045216597
2024/04/27 15:50:39.944,19.2346840958606,0,0.87,-549.019607835675,1041.63265306122,492.61304522555
2024/04/27 15:50:39.954,19.2344662309368,0,0.87,-549.019607844627,1041.63265306122,492.613045216597
2024/04/27 15:50:39.964,19.2342483660131,0,0.87,-549.019607844627,1041.63265306122,492.613045216597
2024/04/27 15:50:39.974,19.2340305010893,0,0.87,-549.019607844627,1041.63265306122,492.613045216597
2024/04/27 15:50:39.984,19.234,0,0.87,-76.8627450953829,1041.63265306122,964.769907965842
2024/04/27 15:50:39.994,19.234,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 15:50:40.004,19.234,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 15:50:40.014,19.234,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 15:50:40.024,19.234,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 15:50:40.034,19.234,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 15:50:40.044,19.2338270833333,0,0.87,-435.750000001036,1041.63265306122,605.882653060188
2024/04/27 15:50:40.054,19.23361875,0,0.87,-524.999999999523,1041.63265306122,516.632653061702
2024/04/27 15:50:40.064,19.2334104166667,0,0.87,-524.999999999523,1041.63265306122,516.632653061702
2024/04/27 15:50:40.074,19.2332020833333,0,0.87,-524.999999999523,1041.63265306122,516.632653061702
2024/04/27 15:50:40.084,19.233,0,0.87,-509.250000003476,1041.63265306122,532.382653057748
2024/04/27 15:50:40.094,19.233,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 15:50:40.104,19.233,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 15:50:40.114,19.233,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 15:50:40.124,19.2326737044146,0,0.87,-822.26487524153,1041.63265306122,219.367777819695
2024/04/27 15:50:40.134,19.2322898272553,0,0.87,-967.37044145641,1041.63265306122,74.2622116048146
2024/04/27 15:50:40.144,19.231905950096,0,0.87,-967.37044145641,1041.63265306122,74.2622116048146
2024/04/27 15:50:40.154,19.2315220729367,0,0.87,-967.37044145641,1041.63265306122,74.2622116048146
