Time,Battery_SOC,Speed,MassAirFlow,Battery_J,Engine_J,Total_J
2024/04/27 17:13:03.221,22.473,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:13:03.231,22.4729083969466,0,0.87,-230.83969466299,1041.63265306122,810.792958398235
2024/04/27 17:13:03.241,22.4713816793893,0,0.87,-3847.32824427274,1041.63265306122,-2805.69559121152
2024/04/27 17:13:03.251,22.471,0,0.87,-961.832061061472,1041.63265306122,79.8005919997529
2024/04/27 17:13:03.261,22.471,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:13:03.271,22.471,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:13:03.281,22.471,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:13:03.291,22.471,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:13:03.301,22.471,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:13:03.311,22.471,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:13:03.321,22.471,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:13:03.331,22.4709618320611,0,0.87,-96.183206108833,1041.63265306122,945.449446952392
2024/04/27 17:13:03.341,22.4701984732824,0,0.87,-1923.6641221319,1041.63265306122,-882.031469070672
2024/04/27 17:13:03.351,22.47,0,0.87,-500.152671762351,1041.63265306122,541.479981298874
2024/04/27 17:13:03.361,22.47,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:13:03.371,22.47,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:13:03.381,22.47,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:13:03.391,22.47,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:13:03.401,22.47,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:13:03.411,22.47,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:13:03.421,22.47,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:13:03.431,22.469992248062,0,0.87,-19.5348837240772,1041.63265306122,1022.09776933715
2024/04/27 17:13:03.441,22.4692170542636,0,0.87,-1953.48837208542,1041.63265306122,-911.855719024192
2024/04/27 17:13:03.451,22.469,0,0.87,-546.976744184633,1041.63265306122,494.655908876592
2024/04/27 17:13:03.461,22.469,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:13:03.471,22.469,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:13:03.481,22.469,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:13:03.491,22.469,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:13:03.501,22.469,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:13:03.511,22.469,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:13:03.521,22.469,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:13:03.531,22.4689253731343,0,0.87,-188.059701493302,1041.63265306122,853.572951567923
