Time,Battery_SOC,Speed,MassAirFlow,Battery_J,Engine_J,Total_J
2024/04/27 16:22:05.745,22.978944,15.534275,38.454983277592,-4535.99999999838,46041.3405228312,41505.3405228328
2024/04/27 16:22:05.755,22.977144,15.534275,38.4282274247492,-4535.99999999838,46009.3063044616,41473.3063044632
2024/04/27 16:22:05.765,22.975344,15.534275,38.4014715719064,-4535.99999999838,45977.272086092,41441.2720860936
2024/04/27 16:22:05.775,22.973544,15.534275,38.3747157190635,-4535.99999999838,45945.2378677223,41409.237867724
2024/04/27 16:22:05.785,22.971744,15.534275,38.3136544850498,-4535.99999999838,45872.1305399236,41336.1305399252
2024/04/27 16:22:05.795,22.969944,15.534275,38.2106644518272,-4535.99999999838,45748.8227450449,41212.8227450465
2024/04/27 16:22:05.805,22.968144,15.534275,38.1076744186047,-4536.00000000733,45625.5149501661,41089.5149501588
2024/04/27 16:22:05.815,22.966344,15.5693690431894,38.0046843853821,-4535.99999999838,45502.2071552874,40966.207155289
2024/04/27 16:22:05.825,22.964544,15.6725868172758,37.9016943521595,-4535.99999999838,45378.8993604086,40842.8993604102
2024/04/27 16:22:05.835,22.962744,15.7758045913621,37.7987043189369,-4535.99999999838,45255.5915655299,40719.5915655315
2024/04/27 16:22:05.845,22.960944,15.8790223654485,37.7586956521739,-4535.99999999838,45207.6900325348,40671.6900325364
2024/04/27 16:22:05.855,22.959144,15.9822401395349,37.8021739130435,-4535.99999999838,45259.7456373854,40723.745637387
2024/04/27 16:22:05.865,22.9597301587302,16.0854579136213,37.845652173913,1477.11999998947,45311.801242236,46788.9212422255
2024/04/27 16:22:05.875,22.9605238095238,16.155646,37.8891304347826,1999.99999999775,45363.8568470867,47363.8568470844
2024/04/27 16:22:05.885,22.9613174603175,16.155646,37.9326086956522,1999.99999999775,45415.9124519373,47415.9124519351
2024/04/27 16:22:05.895,22.9621111111111,16.155646,37.9760869565217,2000.00000000671,45467.9680567879,47467.9680567946
2024/04/27 16:22:05.905,22.9629047619048,16.155646,37.9791390728477,1999.99999999775,45471.6222913006,47471.6222912984
2024/04/27 16:22:05.915,22.9636984126984,16.155646,37.9327814569536,2000.00000000671,45416.1192954003,47416.119295407
2024/04/27 16:22:05.925,22.9644920634921,16.155646,37.8864238410596,2000.00000000671,45360.6162994999,47360.6162995066
2024/04/27 16:22:05.935,22.9652857142857,16.155646,37.8400662251656,1999.9999999888,45305.1133035996,47305.1133035884
2024/04/27 16:22:05.945,22.9660793650794,16.155646,37.7937086092715,2000.00000000671,45249.6103076992,47249.610307706
2024/04/27 16:22:05.955,22.966873015873,16.155646,37.7473509933775,1999.99999999775,45194.1073117989,47194.1073117966
2024/04/27 16:22:05.965,22.9676666666667,16.155646,37.6926210350584,1999.99999999775,45128.5802868727,47128.5802868704
2024/04/27 16:22:05.975,22.9684603174603,16.155646,37.6258430717863,2000.00000000671,45048.6284396897,47048.6284396964
2024/04/27 16:22:05.985,22.969253968254,16.155646,37.5590651085142,1999.99999999775,44968.6765925068,46968.6765925045
2024/04/27 16:22:05.995,22.9700476190476,16.1631973836806,37.4922871452421,1999.99999999775,44888.7247453238,46888.7247453216
2024/04/27 16:22:06.005,22.9708412698413,16.2710742934028,37.4255091819699,1999.99999999775,44808.7728981409,46808.7728981386
2024/04/27 16:22:06.015,22.9716349206349,16.378951203125,37.3587312186978,1999.99999999775,44728.8210509579,46728.8210509557
2024/04/27 16:22:06.025,22.9724285714286,16.4868281128472,37.3052754590985,2000.00000000671,44664.819597288,46664.8195972947
2024/04/27 16:22:06.035,22.9732222222222,16.5947050225695,37.2702170283806,1999.99999999775,44622.844877517,46622.8448775147
2024/04/27 16:22:06.045,22.9740158730159,16.7025819322917,37.2351585976628,1999.99999999775,44580.8701577459,46580.8701577437
2024/04/27 16:22:06.055,22.9748095238095,16.777017,37.2001001669449,1999.99999999775,44538.8954379749,46538.8954379726
2024/04/27 16:22:06.065,22.9756031746032,16.777017,37.165041736227,1999.99999999775,44496.9207182038,46496.9207182016
2024/04/27 16:22:06.075,22.9763968253968,16.777017,37.1299833055092,2000.00000000671,44454.9459984328,46454.9459984395
2024/04/27 16:22:06.085,22.9771904761905,16.777017,37.1307062600321,1999.99999999775,44455.8115766371,46455.8115766348
2024/04/27 16:22:06.095,22.9779841269841,16.777017,37.17886035313,1999.99999999775,44513.4654568087,46513.4654568065
2024/04/27 16:22:06.105,22.9787777777778,16.777017,37.2270144462279,1999.99999999775,44571.1193369804,46571.1193369781
2024/04/27 16:22:06.115,22.9795714285714,16.777017,37.2751685393258,1999.99999999775,44628.773217152,46628.7732171498
2024/04/27 16:22:06.125,22.9803650793651,16.777017,37.3233226324237,2000.00000000671,44686.4270973237,46686.4270973304
2024/04/27 16:22:06.135,22.9811587301587,16.777017,37.3714767255216,2000.00000000671,44744.0809774953,46744.080977502
2024/04/27 16:22:06.145,22.9819523809524,16.777017,37.4249046793761,1999.99999999775,44808.0491399332,46808.049139931
