Time,Battery_SOC,Speed,MassAirFlow,Battery_J,Engine_J,Total_J
2024/04/27 16:16:50.410,19.149,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 16:16:50.420,19.149,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 16:16:50.430,19.149,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 16:16:50.440,19.149,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 16:16:50.450,19.149,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 16:16:50.460,19.149,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 16:16:50.470,19.149,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 16:16:50.480,19.1476394557823,0,0.87,-3428.57142857781,1041.63265306122,-2386.93877551659
2024/04/27 16:16:50.490,19.147,0,0.87,-1611.42857142835,1041.63265306122,-569.795918367124
2024/04/27 16:16:50.500,19.147,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 16:16:50.510,19.147,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 16:16:50.520,19.147,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 16:16:50.530,19.147,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 16:16:50.540,19.147,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 16:16:50.550,19.147,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 16:16:50.560,19.147,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 16:16:50.570,19.147,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 16:16:50.580,19.1463288590604,0,0.87,-1691.27516777877,1041.63265306122,-649.642514717545
2024/04/27 16:16:50.590,19.146,0,0.87,-828.724832215357,1041.63265306122,212.907820845867
2024/04/27 16:16:50.600,19.146,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 16:16:50.610,19.146,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 16:16:50.620,19.146,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 16:16:50.630,19.146,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 16:16:50.640,19.146,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 16:16:50.650,19.146,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 16:16:50.660,19.146,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 16:16:50.670,19.146,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 16:16:50.680,19.1442905982906,0,0.87,-4307.69230769229,1041.63265306122,-3266.05965463107
2024/04/27 16:16:50.690,19.144,0,0.87,-732.307692313867,1041.63265306122,309.324960747357
2024/04/27 16:16:50.700,19.144,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 16:16:50.710,19.144,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 16:16:50.720,19.144,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 16:16:50.730,19.144,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 16:16:50.740,19.144,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 16:16:50.750,19.144,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 16:16:50.760,19.144,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 16:16:50.770,19.144,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 16:16:50.780,19.1426394557823,0,0.87,-3428.57142856886,1041.63265306122,-2386.93877550763
2024/04/27 16:16:50.790,19.142,0,0.87,-1611.42857142835,1041.63265306122,-569.795918367124
2024/04/27 16:16:50.800,19.142,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 16:16:50.810,19.142,0,0.87,0,1041.63265306122,1041.63265306122
