Time,Battery_SOC,Speed,MassAirFlow,Battery_J,Engine_J,Total_J
2024/04/27 17:16:07.981,26.188,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:16:07.991,26.188,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:16:08.001,26.188,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:16:08.011,26.188,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:16:08.021,26.188,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:16:08.031,26.188,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:16:08.041,26.1861818181818,0,0.87,-4581.81818181401,1041.63265306122,-3540.18552875279
2024/04/27 17:16:08.051,26.186,0,0.87,-458.181818183192,1041.63265306122,583.450834878033
2024/04/27 17:16:08.061,26.186,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:16:08.071,26.186,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:16:08.081,26.186,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:16:08.091,26.186,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:16:08.101,26.186,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:16:08.111,26.186,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:16:08.121,26.186,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:16:08.131,26.1856913580247,0,0.87,-777.777777778397,1041.63265306122,263.854875282828
2024/04/27 17:16:08.141,26.1850740740741,0,0.87,-1555.55555555679,1041.63265306122,-513.922902495569
2024/04/27 17:16:08.151,26.185,0,0.87,-186.66666666789,1041.63265306122,854.965986393335
2024/04/27 17:16:08.161,26.185,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:16:08.171,26.185,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:16:08.181,26.185,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:16:08.191,26.185,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:16:08.201,26.185,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:16:08.211,26.185,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:16:08.221,26.185,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:16:08.231,26.185,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:16:08.241,26.1841711711712,0,0.87,-2088.64864864225,1041.63265306122,-1047.01599558102
2024/04/27 17:16:08.251,26.184,0,0.87,-431.351351351879,1041.63265306122,610.281301709346
2024/04/27 17:16:08.261,26.184,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:16:08.271,26.184,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:16:08.281,26.184,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:16:08.291,26.184,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:16:08.301,26.184,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:16:08.311,26.184,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:16:08.321,26.184,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:16:08.331,26.184,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:16:08.341,26.1822631578947,0,0.87,-4376.84210526285,1041.63265306122,-3335.20945220163
2024/04/27 17:16:08.351,26.182,0,0.87,-663.157894743307,1041.63265306122,378.474758317918
2024/04/27 17:16:08.361,26.182,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:16:08.371,26.182,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:16:08.381,26.182,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:16:08.391,26.182,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:16:08.401,26.182,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:16:08.411,26.182,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:16:08.421,26.182,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:16:08.431,26.182,0,0.87,0,1041.63265306122,1041.63265306122
2024/04/27 17:16:08.441,26.1810917431193,0,0.87,-2288.80733944166,1041.63265306122,-1247.17468638044
2024/04/27 17:16:08.451,26.181,0,0.87,-231.192660552466,1041.63265306122,810.439992508758
